id,role_id:id,skill_id:id,importance
req_barbari_baker_personal_hygiene,spec_barbari_baker,spec_personal_hygiene,common
req_lavash_baker_tanur_flatbread_baking,spec_lavash_baker,spec_tanur_flatbread_baking,core
req_lavash_baker_tanur_firing,spec_lavash_baker,spec_tanur_firing,core
req_lavash_baker_bread_dough_handling,spec_lavash_baker,spec_bread_dough_handling,core
req_lavash_baker_slip_and_burn_prevention,spec_lavash_baker,spec_slip_and_burn_prevention,core
req_lavash_baker_dough_dividing_shaping,spec_lavash_baker,spec_dough_dividing_shaping,common
req_lavash_baker_bakery_gas_burner_safety,spec_lavash_baker,spec_bakery_gas_burner_safety,common
req_lavash_baker_bread_additive_rules,spec_lavash_baker,spec_bread_additive_rules,common
req_lavash_baker_personal_hygiene,spec_lavash_baker,spec_personal_hygiene,common
req_lavash_baker_industrial_bread_line_operation,spec_lavash_baker,spec_industrial_bread_line_operation,specialist
req_taftoon_baker_tanur_flatbread_baking,spec_taftoon_baker,spec_tanur_flatbread_baking,core
req_taftoon_baker_tanur_firing,spec_taftoon_baker,spec_tanur_firing,core
req_taftoon_baker_bread_dough_handling,spec_taftoon_baker,spec_bread_dough_handling,core
req_taftoon_baker_slip_and_burn_prevention,spec_taftoon_baker,spec_slip_and_burn_prevention,core
req_taftoon_baker_bakery_gas_burner_safety,spec_taftoon_baker,spec_bakery_gas_burner_safety,common
req_taftoon_baker_bread_additive_rules,spec_taftoon_baker,spec_bread_additive_rules,common
req_taftoon_baker_personal_hygiene,spec_taftoon_baker,spec_personal_hygiene,common
req_taftoon_baker_fermentation_management,spec_taftoon_baker,spec_fermentation_management,common
req_regional_bread_baker_regional_bread_techniques,spec_regional_bread_baker,spec_regional_bread_techniques,core
req_regional_bread_baker_bread_dough_handling,spec_regional_bread_baker,spec_bread_dough_handling,core
req_regional_bread_baker_fermentation_management,spec_regional_bread_baker,spec_fermentation_management,core
req_regional_bread_baker_tanur_firing,spec_regional_bread_baker,spec_tanur_firing,common
req_regional_bread_baker_tanur_flatbread_baking,spec_regional_bread_baker,spec_tanur_flatbread_baking,common
req_regional_bread_baker_flour_and_ingredient_knowledge,spec_regional_bread_baker,spec_flour_and_ingredient_knowledge,common
req_regional_bread_baker_saffron_and_aromatics,spec_regional_bread_baker,spec_saffron_and_aromatics,common
req_regional_bread_baker_personal_hygiene,spec_regional_bread_baker,spec_personal_hygiene,common
req_regional_bread_baker_slip_and_burn_prevention,spec_regional_bread_baker,spec_slip_and_burn_prevention,common
req_traditional_bakery_master_dough_mixing,spec_traditional_bakery_master,spec_dough_mixing,core
req_traditional_bakery_master_fermentation_management,spec_traditional_bakery_master,spec_fermentation_management,core
req_traditional_bakery_master_tanur_firing,spec_traditional_bakery_master,spec_tanur_firing,core
req_traditional_bakery_master_bakery_gas_burner_safety,spec_traditional_bakery_master,spec_bakery_gas_burner_safety,core
req_traditional_bakery_master_bread_additive_rules,spec_traditional_bakery_master,spec_bread_additive_rules,core
req_traditional_bakery_master_sangak_stone_bed_baking,spec_traditional_bakery_master,spec_sangak_stone_bed_baking,common
req_traditional_bakery_master_tanur_flatbread_baking,spec_traditional_bakery_master,spec_tanur_flatbread_baking,common
req_traditional_bakery_master_flour_and_ingredient_knowledge,spec_traditional_bakery_master,spec_flour_and_ingredient_knowledge,common
req_traditional_bakery_master_coaching_others,spec_traditional_bakery_master,spec_coaching_others,common
req_traditional_bakery_master_team_leadership,spec_traditional_bakery_master,spec_team_leadership,common
req_traditional_bakery_master_bakery_production_planning,spec_traditional_bakery_master,spec_bakery_production_planning,common
req_traditional_bakery_master_shift_handover,spec_traditional_bakery_master,spec_shift_handover,common
req_bread_baker_dough_mixing,spec_bread_baker,spec_dough_mixing,core
req_bread_baker_fermentation_management,spec_bread_baker,spec_fermentation_management,core
req_bread_baker_dough_dividing_shaping,spec_bread_baker,spec_dough_dividing_shaping,core
req_bread_baker_proofing_control,spec_bread_baker,spec_proofing_control,core
req_bread_baker_deck_oven_baking,spec_bread_baker,spec_deck_oven_baking,core
req_bread_baker_bakery_oven_operation,spec_bread_baker,spec_bakery_oven_operation,core
req_bread_baker_bakers_percentage,spec_bread_baker,spec_bakers_percentage,common
req_bread_baker_dough_temperature_control,spec_bread_baker,spec_dough_temperature_control,common
req_bread_baker_dough_mixer_operation,spec_bread_baker,spec_dough_mixer_operation,common
req_bread_baker_flour_and_ingredient_knowledge,spec_bread_baker,spec_flour_and_ingredient_knowledge,common
req_bread_baker_bakery_shelf_life,spec_bread_baker,spec_bakery_shelf_life,common
req_bread_baker_food_safety_basics,spec_bread_baker,spec_food_safety_basics,common
req_bread_baker_proofer_retarder_operation,spec_bread_baker,spec_proofer_retarder_operation,common
req_sourdough_baker_sourdough_starter_care,spec_sourdough_baker,spec_sourdough_starter_care,core
req_sourdough_baker_fermentation_management,spec_sourdough_baker,spec_fermentation_management,core
req_sourdough_baker_deck_oven_baking,spec_sourdough_baker,spec_deck_oven_baking,core
req_sourdough_baker_bakers_percentage,spec_sourdough_baker,spec_bakers_percentage,core
req_sourdough_baker_dough_dividing_shaping,spec_sourdough_baker,spec_dough_dividing_shaping,core
req_sourdough_baker_dough_temperature_control,spec_sourdough_baker,spec_dough_temperature_control,common
req_sourdough_baker_proofer_retarder_operation,spec_sourdough_baker,spec_proofer_retarder_operation,common
req_sourdough_baker_flour_and_ingredient_knowledge,spec_sourdough_baker,spec_flour_and_ingredient_knowledge,common
req_sourdough_baker_recipe_development_baking,spec_sourdough_baker,spec_recipe_development_baking,common
req_sourdough_baker_bakery_shelf_life,spec_sourdough_baker,spec_bakery_shelf_life,common
req_head_baker_bakery_production_planning,spec_head_baker,spec_bakery_production_planning,core
req_head_baker_bakers_percentage,spec_head_baker,spec_bakers_percentage,core
req_head_baker_fermentation_management,spec_head_baker,spec_fermentation_management,core
req_head_baker_team_leadership,spec_head_baker,spec_team_leadership,core
req_head_baker_bakery_quality_inspection,spec_head_baker,spec_bakery_quality_inspection,core
req_head_baker_recipe_development_baking,spec_head_baker,spec_recipe_development_baking,common
req_head_baker_coaching_others,spec_head_baker,spec_coaching_others,common
req_head_baker_staff_scheduling,spec_head_baker,spec_staff_scheduling,common
req_head_baker_cost_control,spec_head_baker,spec_cost_control,common
req_head_baker_haccp,spec_head_baker,spec_haccp,common
req_head_baker_bakery_equipment_care,spec_head_baker,spec_bakery_equipment_care,common
req_head_baker_stock_rotation_fifo,spec_head_baker,spec_stock_rotation_fifo,common
req_head_baker_deck_oven_baking,spec_head_baker,spec_deck_oven_baking,common
req_industrial_bread_line_operator_industrial_bread_line_operation,spec_industrial_bread_line_operator,spec_industrial_bread_line_operation,core
req_industrial_bread_line_operator_bakery_oven_operation,spec_industrial_bread_line_operator,spec_bakery_oven_operation,core
req_industrial_bread_line_operator_dough_mixer_operation,spec_industrial_bread_line_operator,spec_dough_mixer_operation,core
req_industrial_bread_line_operator_bakery_equipment_care,spec_industrial_bread_line_operator,spec_bakery_equipment_care,common
req_industrial_bread_line_operator_bakery_quality_inspection,spec_industrial_bread_line_operator,spec_bakery_quality_inspection,common
req_industrial_bread_line_operator_haccp,spec_industrial_bread_line_operator,spec_haccp,common
req_industrial_bread_line_operator_personal_hygiene,spec_industrial_bread_line_operator,spec_personal_hygiene,common
req_industrial_bread_line_operator_manual_handling,spec_industrial_bread_line_operator,spec_manual_handling,common
req_industrial_bread_line_operator_shift_handover,spec_industrial_bread_line_operator,spec_shift_handover,common
req_bread_counter_seller_customer_service,spec_bread_counter_seller,spec_customer_service,core
req_bread_counter_seller_cash_handling,spec_bread_counter_seller,spec_cash_handling,core
req_bread_counter_seller_personal_hygiene,spec_bread_counter_seller,spec_personal_hygiene,core
req_bread_counter_seller_card_payments,spec_bread_counter_seller,spec_card_payments,common
req_bread_counter_seller_pos_operation,spec_bread_counter_seller,spec_pos_operation,common
req_bread_counter_seller_basic_arithmetic,spec_bread_counter_seller,spec_basic_arithmetic,common
req_bread_counter_seller_bakery_product_knowledge,spec_bread_counter_seller,spec_bakery_product_knowledge,common
req_bread_counter_seller_complaint_handling,spec_bread_counter_seller,spec_complaint_handling,common
req_pastry_assistant_precise_weighing,spec_pastry_assistant,spec_precise_weighing,core
req_pastry_assistant_following_recipes,spec_pastry_assistant,spec_following_recipes,core
req_pastry_assistant_personal_hygiene,spec_pastry_assistant,spec_personal_hygiene,core
req_pastry_assistant_food_safety_basics,spec_pastry_assistant,spec_food_safety_basics,core
req_pastry_assistant_cleaning_sanitation_routines,spec_pastry_assistant,spec_cleaning_sanitation_routines,core
req_pastry_assistant_mise_en_place,spec_pastry_assistant,spec_mise_en_place,common
req_pastry_assistant_pastry_box_packing,spec_pastry_assistant,spec_pastry_box_packing,common
req_pastry_assistant_whipped_cream_handling,spec_pastry_assistant,spec_whipped_cream_handling,common
req_pastry_assistant_teamwork,spec_pastry_assistant,spec_teamwork,common
req_pastry_assistant_slip_and_burn_prevention,spec_pastry_assistant,spec_slip_and_burn_prevention,common
req_pastry_assistant_allergen_management,spec_pastry_assistant,spec_allergen_management,common
req_pastry_cook_cake_batter_mixing,spec_pastry_cook,spec_cake_batter_mixing,core
req_pastry_cook_creams_and_fillings,spec_pastry_cook,spec_creams_and_fillings,core
req_pastry_cook_pastry_oven_baking,spec_pastry_cook,spec_pastry_oven_baking,core
req_pastry_cook_following_recipes,spec_pastry_cook,spec_following_recipes,core
req_pastry_cook_precise_weighing,spec_pastry_cook,spec_precise_weighing,core
req_pastry_cook_shortcrust_and_cookie_dough,spec_pastry_cook,spec_shortcrust_and_cookie_dough,common
req_pastry_cook_choux_pastry,spec_pastry_cook,spec_choux_pastry,common
req_pastry_cook_whipped_cream_handling,spec_pastry_cook,spec_whipped_cream_handling,common
req_pastry_cook_piping,spec_pastry_cook,spec_piping,common
req_pastry_cook_meringue_making,spec_pastry_cook,spec_meringue_making,common
req_pastry_cook_bakers_percentage,spec_pastry_cook,spec_bakers_percentage,common
req_pastry_cook_allergen_management,spec_pastry_cook,spec_allergen_management,common
req_pastry_cook_food_safety_basics,spec_pastry_cook,spec_food_safety_basics,common
req_pastry_cook_bakery_oven_operation,spec_pastry_cook,spec_bakery_oven_operation,common
req_cream_pastry_maker_choux_pastry,spec_cream_pastry_maker,spec_choux_pastry,core
req_cream_pastry_maker_whipped_cream_handling,spec_cream_pastry_maker,spec_whipped_cream_handling,core
req_cream_pastry_maker_creams_and_fillings,spec_cream_pastry_maker,spec_creams_and_fillings,core
req_cream_pastry_maker_lamination,spec_cream_pastry_maker,spec_lamination,core
req_cream_pastry_maker_piping,spec_cream_pastry_maker,spec_piping,core
req_cream_pastry_maker_pastry_oven_baking,spec_cream_pastry_maker,spec_pastry_oven_baking,common
req_cream_pastry_maker_temperature_control,spec_cream_pastry_maker,spec_temperature_control,common
req_cream_pastry_maker_food_safety_basics,spec_cream_pastry_maker,spec_food_safety_basics,common
req_cream_pastry_maker_personal_hygiene,spec_cream_pastry_maker,spec_personal_hygiene,common
req_cream_pastry_maker_bakery_shelf_life,spec_cream_pastry_maker,spec_bakery_shelf_life,common
req_dry_pastry_baker_shortcrust_and_cookie_dough,spec_dry_pastry_baker,spec_shortcrust_and_cookie_dough,core
req_dry_pastry_baker_pastry_oven_baking,spec_dry_pastry_baker,spec_pastry_oven_baking,core
req_dry_pastry_baker_precise_weighing,spec_dry_pastry_baker,spec_precise_weighing,core
req_dry_pastry_baker_following_recipes,spec_dry_pastry_baker,spec_following_recipes,core
req_dry_pastry_baker_piping,spec_dry_pastry_baker,spec_piping,common
req_dry_pastry_baker_chemical_leavening,spec_dry_pastry_baker,spec_chemical_leavening,common
req_dry_pastry_baker_pastry_box_packing,spec_dry_pastry_baker,spec_pastry_box_packing,common
req_dry_pastry_baker_bakery_shelf_life,spec_dry_pastry_baker,spec_bakery_shelf_life,common
req_dry_pastry_baker_sheeter_operation,spec_dry_pastry_baker,spec_sheeter_operation,common
req_dry_pastry_baker_food_safety_basics,spec_dry_pastry_baker,spec_food_safety_basics,common
req_cake_maker_cake_batter_mixing,spec_cake_maker,spec_cake_batter_mixing,core
req_cake_maker_chemical_leavening,spec_cake_maker,spec_chemical_leavening,core
req_cake_maker_pastry_oven_baking,spec_cake_maker,spec_pastry_oven_baking,core
req_cake_maker_precise_weighing,spec_cake_maker,spec_precise_weighing,core
req_cake_maker_cake_assembly,spec_cake_maker,spec_cake_assembly,common
req_cake_maker_following_recipes,spec_cake_maker,spec_following_recipes,common
req_cake_maker_bakers_percentage,spec_cake_maker,spec_bakers_percentage,common
req_cake_maker_dough_mixer_operation,spec_cake_maker,spec_dough_mixer_operation,common
req_cake_maker_food_safety_basics,spec_cake_maker,spec_food_safety_basics,common
req_cake_maker_bakery_shelf_life,spec_cake_maker,spec_bakery_shelf_life,common
req_cake_decorator_cake_assembly,spec_cake_decorator,spec_cake_assembly,core
req_cake_decorator_cake_icing_finishing,spec_cake_decorator,spec_cake_icing_finishing,core
req_cake_decorator_piping,spec_cake_decorator,spec_piping,core
req_cake_decorator_cake_decorating_design,spec_cake_decorator,spec_cake_decorating_design,core
req_cake_decorator_whipped_cream_handling,spec_cake_decorator,spec_whipped_cream_handling,core
req_cake_decorator_fondant_modelling,spec_cake_decorator,spec_fondant_modelling,common
req_cake_decorator_chocolate_tempering,spec_cake_decorator,spec_chocolate_tempering,common
req_cake_decorator_cake_order_consultation,spec_cake_decorator,spec_cake_order_consultation,common
req_cake_decorator_food_labeling,spec_cake_decorator,spec_food_labeling,common
req_cake_decorator_temperature_control,spec_cake_decorator,spec_temperature_control,common
req_cake_decorator_allergen_management,spec_cake_decorator,spec_allergen_management,common
req_celebration_cake_designer_cake_decorating_design,spec_celebration_cake_designer,spec_cake_decorating_design,core
req_celebration_cake_designer_tiered_cake_structure,spec_celebration_cake_designer,spec_tiered_cake_structure,core
req_celebration_cake_designer_fondant_modelling,spec_celebration_cake_designer,spec_fondant_modelling,core
req_celebration_cake_designer_cake_order_consultation,spec_celebration_cake_designer,spec_cake_order_consultation,core
req_celebration_cake_designer_cake_icing_finishing,spec_celebration_cake_designer,spec_cake_icing_finishing,core
req_celebration_cake_designer_piping,spec_celebration_cake_designer,spec_piping,common
req_celebration_cake_designer_pulled_blown_sugar,spec_celebration_cake_designer,spec_pulled_blown_sugar,common
req_celebration_cake_designer_chocolate_moulding,spec_celebration_cake_designer,spec_chocolate_moulding,common
req_celebration_cake_designer_menu_costing,spec_celebration_cake_designer,spec_menu_costing,common
req_celebration_cake_designer_time_management,spec_celebration_cake_designer,spec_time_management,common
req_viennoiserie_baker_lamination,spec_viennoiserie_baker,spec_lamination,core
req_viennoiserie_baker_viennoiserie_shaping,spec_viennoiserie_baker,spec_viennoiserie_shaping,core
req_viennoiserie_baker_sheeter_operation,spec_viennoiserie_baker,spec_sheeter_operation,core
req_viennoiserie_baker_fermentation_management,spec_viennoiserie_baker,spec_fermentation_management,core
req_viennoiserie_baker_proofer_retarder_operation,spec_viennoiserie_baker,spec_proofer_retarder_operation,common
req_viennoiserie_baker_bakers_percentage,spec_viennoiserie_baker,spec_bakers_percentage,common
req_viennoiserie_baker_deck_oven_baking,spec_viennoiserie_baker,spec_deck_oven_baking,common
req_viennoiserie_baker_dough_temperature_control,spec_viennoiserie_baker,spec_dough_temperature_control,common
req_viennoiserie_baker_temperature_control,spec_viennoiserie_baker,spec_temperature_control,common
req_banquet_pastry_cook_creams_and_fillings,spec_banquet_pastry_cook,spec_creams_and_fillings,core
req_banquet_pastry_cook_cake_assembly,spec_banquet_pastry_cook,spec_cake_assembly,core
req_banquet_pastry_cook_bakers_percentage,spec_banquet_pastry_cook,spec_bakers_percentage,core
req_banquet_pastry_cook_mise_en_place,spec_banquet_pastry_cook,spec_mise_en_place,core
req_banquet_pastry_cook_haccp,spec_banquet_pastry_cook,spec_haccp,core
req_banquet_pastry_cook_viennoiserie_shaping,spec_banquet_pastry_cook,spec_viennoiserie_shaping,common
req_banquet_pastry_cook_plated_dessert_composition,spec_banquet_pastry_cook,spec_plated_dessert_composition,common
req_banquet_pastry_cook_gelatin_and_setting_agents,spec_banquet_pastry_cook,spec_gelatin_and_setting_agents,common
req_banquet_pastry_cook_allergen_management,spec_banquet_pastry_cook,spec_allergen_management,common
req_banquet_pastry_cook_food_labeling,spec_banquet_pastry_cook,spec_food_labeling,common
req_banquet_pastry_cook_time_management,spec_banquet_pastry_cook,spec_time_management,common
req_banquet_pastry_cook_teamwork,spec_banquet_pastry_cook,spec_teamwork,common
req_banquet_pastry_cook_english_for_hospitality,spec_banquet_pastry_cook,spec_english_for_hospitality,common
req_pastry_sous_chef_bakery_production_planning,spec_pastry_sous_chef,spec_bakery_production_planning,core
req_pastry_sous_chef_creams_and_fillings,spec_pastry_sous_chef,spec_creams_and_fillings,core
req_pastry_sous_chef_plated_dessert_composition,spec_pastry_sous_chef,spec_plated_dessert_composition,core
req_pastry_sous_chef_team_leadership,spec_pastry_sous_chef,spec_team_leadership,core
req_pastry_sous_chef_haccp,spec_pastry_sous_chef,spec_haccp,core
req_pastry_sous_chef_chocolate_tempering,spec_pastry_sous_chef,spec_chocolate_tempering,common
req_pastry_sous_chef_gelatin_and_setting_agents,spec_pastry_sous_chef,spec_gelatin_and_setting_agents,common
req_pastry_sous_chef_coaching_others,spec_pastry_sous_chef,spec_coaching_others,common
req_pastry_sous_chef_stock_rotation_fifo,spec_pastry_sous_chef,spec_stock_rotation_fifo,common
req_pastry_sous_chef_staff_scheduling,spec_pastry_sous_chef,spec_staff_scheduling,common
req_pastry_sous_chef_bakery_quality_inspection,spec_pastry_sous_chef,spec_bakery_quality_inspection,common
req_pastry_chef_recipe_development_baking,spec_pastry_chef,spec_recipe_development_baking,core
req_pastry_chef_plated_dessert_composition,spec_pastry_chef,spec_plated_dessert_composition,core
req_pastry_chef_team_leadership,spec_pastry_chef,spec_team_leadership,core
req_pastry_chef_menu_costing,spec_pastry_chef,spec_menu_costing,core
req_pastry_chef_haccp,spec_pastry_chef,spec_haccp,core
req_pastry_chef_chocolate_tempering,spec_pastry_chef,spec_chocolate_tempering,common
req_pastry_chef_cake_decorating_design,spec_pastry_chef,spec_cake_decorating_design,common
req_pastry_chef_bakery_production_planning,spec_pastry_chef,spec_bakery_production_planning,common
req_pastry_chef_coaching_others,spec_pastry_chef,spec_coaching_others,common
req_pastry_chef_cost_control,spec_pastry_chef,spec_cost_control,common
req_pastry_chef_allergen_management,spec_pastry_chef,spec_allergen_management,common
req_pastry_chef_special_diet_baking,spec_pastry_chef,spec_special_diet_baking,common
req_pastry_chef_sensory_evaluation,spec_pastry_chef,spec_sensory_evaluation,common
req_executive_pastry_chef_team_leadership,spec_executive_pastry_chef,spec_team_leadership,core
req_executive_pastry_chef_cost_control,spec_executive_pastry_chef,spec_cost_control,core
req_executive_pastry_chef_menu_costing,spec_executive_pastry_chef,spec_menu_costing,core
req_executive_pastry_chef_recipe_development_baking,spec_executive_pastry_chef,spec_recipe_development_baking,core
req_executive_pastry_chef_haccp,spec_executive_pastry_chef,spec_haccp,core
req_executive_pastry_chef_bakery_production_planning,spec_executive_pastry_chef,spec_bakery_production_planning,common
req_executive_pastry_chef_staff_scheduling,spec_executive_pastry_chef,spec_staff_scheduling,common
req_executive_pastry_chef_coaching_others,spec_executive_pastry_chef,spec_coaching_others,common
req_executive_pastry_chef_sensory_evaluation,spec_executive_pastry_chef,spec_sensory_evaluation,common
req_executive_pastry_chef_bakery_quality_inspection,spec_executive_pastry_chef,spec_bakery_quality_inspection,common
req_executive_pastry_chef_receiving_deliveries,spec_executive_pastry_chef,spec_receiving_deliveries,common
req_executive_pastry_chef_english_for_hospitality,spec_executive_pastry_chef,spec_english_for_hospitality,common
req_chocolatier_chocolate_tempering,spec_chocolatier,spec_chocolate_tempering,core
req_chocolatier_chocolate_moulding,spec_chocolatier,spec_chocolate_moulding,core
req_chocolatier_creams_and_fillings,spec_chocolatier,spec_creams_and_fillings,core
req_chocolatier_temperature_control,spec_chocolatier,spec_temperature_control,core
req_chocolatier_nut_preparation,spec_chocolatier,spec_nut_preparation,common
req_chocolatier_pastry_box_packing,spec_chocolatier,spec_pastry_box_packing,common
req_chocolatier_bakery_shelf_life,spec_chocolatier,spec_bakery_shelf_life,common
req_chocolatier_food_labeling,spec_chocolatier,spec_food_labeling,common
req_chocolatier_allergen_management,spec_chocolatier,spec_allergen_management,common
req_chocolatier_recipe_development_baking,spec_chocolatier,spec_recipe_development_baking,specialist
req_sugar_artist_pulled_blown_sugar,spec_sugar_artist,spec_pulled_blown_sugar,core
req_sugar_artist_sugar_cooking_stages,spec_sugar_artist,spec_sugar_cooking_stages,core
req_sugar_artist_chocolate_tempering,spec_sugar_artist,spec_chocolate_tempering,core
req_sugar_artist_fondant_modelling,spec_sugar_artist,spec_fondant_modelling,core
req_sugar_artist_tiered_cake_structure,spec_sugar_artist,spec_tiered_cake_structure,common
req_sugar_artist_cake_decorating_design,spec_sugar_artist,spec_cake_decorating_design,common
req_sugar_artist_slip_and_burn_prevention,spec_sugar_artist,spec_slip_and_burn_prevention,common
req_sugar_artist_chocolate_moulding,spec_sugar_artist,spec_chocolate_moulding,specialist
req_confectionery_maker_candy_making,spec_confectionery_maker,spec_candy_making,core
req_confectionery_maker_sugar_cooking_stages,spec_confectionery_maker,spec_sugar_cooking_stages,core
req_confectionery_maker_precise_weighing,spec_confectionery_maker,spec_precise_weighing,core
req_confectionery_maker_food_safety_basics,spec_confectionery_maker,spec_food_safety_basics,core
req_confectionery_maker_gelatin_and_setting_agents,spec_confectionery_maker,spec_gelatin_and_setting_agents,common
req_confectionery_maker_chocolate_tempering,spec_confectionery_maker,spec_chocolate_tempering,common
req_confectionery_maker_pastry_box_packing,spec_confectionery_maker,spec_pastry_box_packing,common
req_confectionery_maker_food_labeling,spec_confectionery_maker,spec_food_labeling,common
req_confectionery_maker_bakery_packaging_machine,spec_confectionery_maker,spec_bakery_packaging_machine,common
req_confectionery_maker_personal_hygiene,spec_confectionery_maker,spec_personal_hygiene,common
req_gluten_free_baker_special_diet_baking,spec_gluten_free_baker,spec_special_diet_baking,core
req_gluten_free_baker_allergen_management,spec_gluten_free_baker,spec_allergen_management,core
req_gluten_free_baker_food_labeling,spec_gluten_free_baker,spec_food_labeling,core
req_gluten_free_baker_precise_weighing,spec_gluten_free_baker,spec_precise_weighing,core
req_gluten_free_baker_recipe_development_baking,spec_gluten_free_baker,spec_recipe_development_baking,common
req_gluten_free_baker_pastry_oven_baking,spec_gluten_free_baker,spec_pastry_oven_baking,common
req_gluten_free_baker_cleaning_sanitation_routines,spec_gluten_free_baker,spec_cleaning_sanitation_routines,common
req_gluten_free_baker_bakery_product_knowledge,spec_gluten_free_baker,spec_bakery_product_knowledge,common
req_gluten_free_baker_rice_flour_and_chickpea_cookies,spec_gluten_free_baker,spec_rice_flour_and_chickpea_cookies,common
req_industrial_pastry_line_operator_industrial_bread_line_operation,spec_industrial_pastry_line_operator,spec_industrial_bread_line_operation,core
req_industrial_pastry_line_operator_bakery_oven_operation,spec_industrial_pastry_line_operator,spec_bakery_oven_operation,core
req_industrial_pastry_line_operator_bakery_packaging_machine,spec_industrial_pastry_line_operator,spec_bakery_packaging_machine,core
req_industrial_pastry_line_operator_haccp,spec_industrial_pastry_line_operator,spec_haccp,common
req_industrial_pastry_line_operator_bakery_quality_inspection,spec_industrial_pastry_line_operator,spec_bakery_quality_inspection,common
req_industrial_pastry_line_operator_bakery_equipment_care,spec_industrial_pastry_line_operator,spec_bakery_equipment_care,common
req_industrial_pastry_line_operator_personal_hygiene,spec_industrial_pastry_line_operator,spec_personal_hygiene,common
req_industrial_pastry_line_operator_shift_handover,spec_industrial_pastry_line_operator,spec_shift_handover,common
req_industrial_pastry_line_operator_manual_handling,spec_industrial_pastry_line_operator,spec_manual_handling,common
req_traditional_confectioner_rice_flour_and_chickpea_cookies,spec_traditional_confectioner,spec_rice_flour_and_chickpea_cookies,core
req_traditional_confectioner_saffron_and_aromatics,spec_traditional_confectioner,spec_saffron_and_aromatics,core
req_traditional_confectioner_sugar_cooking_stages,spec_traditional_confectioner,spec_sugar_cooking_stages,core
req_traditional_confectioner_syrup_soaking,spec_traditional_confectioner,spec_syrup_soaking,core
req_traditional_confectioner_nut_preparation,spec_traditional_confectioner,spec_nut_preparation,core
req_traditional_confectioner_baklava_phyllo,spec_traditional_confectioner,spec_baklava_phyllo,common
req_traditional_confectioner_regional_sweets_techniques,spec_traditional_confectioner,spec_regional_sweets_techniques,common
req_traditional_confectioner_pastry_oven_baking,spec_traditional_confectioner,spec_pastry_oven_baking,common
req_traditional_confectioner_precise_weighing,spec_traditional_confectioner,spec_precise_weighing,common
req_traditional_confectioner_food_safety_basics,spec_traditional_confectioner,spec_food_safety_basics,common
req_traditional_confectioner_pastry_box_packing,spec_traditional_confectioner,spec_pastry_box_packing,common
req_traditional_sweets_master_saffron_and_aromatics,spec_traditional_sweets_master,spec_saffron_and_aromatics,core
req_traditional_sweets_master_sugar_cooking_stages,spec_traditional_sweets_master,spec_sugar_cooking_stages,core
req_traditional_sweets_master_regional_sweets_techniques,spec_traditional_sweets_master,spec_regional_sweets_techniques,core
req_traditional_sweets_master_coaching_others,spec_traditional_sweets_master,spec_coaching_others,core
req_traditional_sweets_master_bakery_production_planning,spec_traditional_sweets_master,spec_bakery_production_planning,core
req_traditional_sweets_master_team_leadership,spec_traditional_sweets_master,spec_team_leadership,common
req_traditional_sweets_master_recipe_development_baking,spec_traditional_sweets_master,spec_recipe_development_baking,common
req_traditional_sweets_master_sensory_evaluation,spec_traditional_sweets_master,spec_sensory_evaluation,common
req_traditional_sweets_master_cost_control,spec_traditional_sweets_master,spec_cost_control,common
req_traditional_sweets_master_haccp,spec_traditional_sweets_master,spec_haccp,common
req_traditional_sweets_master_nut_preparation,spec_traditional_sweets_master,spec_nut_preparation,common
req_baklava_maker_baklava_phyllo,spec_baklava_maker,spec_baklava_phyllo,core
req_baklava_maker_syrup_soaking,spec_baklava_maker,spec_syrup_soaking,core
req_baklava_maker_sugar_cooking_stages,spec_baklava_maker,spec_sugar_cooking_stages,core
req_baklava_maker_nut_preparation,spec_baklava_maker,spec_nut_preparation,core
req_baklava_maker_saffron_and_aromatics,spec_baklava_maker,spec_saffron_and_aromatics,common
req_baklava_maker_pastry_oven_baking,spec_baklava_maker,spec_pastry_oven_baking,common
req_baklava_maker_sheeter_operation,spec_baklava_maker,spec_sheeter_operation,common
req_baklava_maker_pastry_box_packing,spec_baklava_maker,spec_pastry_box_packing,common
req_baklava_maker_allergen_management,spec_baklava_maker,spec_allergen_management,common
req_sohan_maker_sohan_cooking,spec_sohan_maker,spec_sohan_cooking,core
req_sohan_maker_sugar_cooking_stages,spec_sohan_maker,spec_sugar_cooking_stages,core
req_sohan_maker_saffron_and_aromatics,spec_sohan_maker,spec_saffron_and_aromatics,core
req_sohan_maker_nut_preparation,spec_sohan_maker,spec_nut_preparation,core
req_sohan_maker_pastry_box_packing,spec_sohan_maker,spec_pastry_box_packing,common
req_sohan_maker_slip_and_burn_prevention,spec_sohan_maker,spec_slip_and_burn_prevention,common
req_sohan_maker_food_labeling,spec_sohan_maker,spec_food_labeling,common
req_sohan_maker_bakery_shelf_life,spec_sohan_maker,spec_bakery_shelf_life,common
req_gaz_maker_gaz_making,spec_gaz_maker,spec_gaz_making,core
req_gaz_maker_sugar_cooking_stages,spec_gaz_maker,spec_sugar_cooking_stages,core
req_gaz_maker_meringue_making,spec_gaz_maker,spec_meringue_making,core
req_gaz_maker_nut_preparation,spec_gaz_maker,spec_nut_preparation,core
req_gaz_maker_saffron_and_aromatics,spec_gaz_maker,spec_saffron_and_aromatics,common
req_gaz_maker_pastry_box_packing,spec_gaz_maker,spec_pastry_box_packing,common
